,random_write_bw_large,random_read_bw_large,sequential_write_bw_large,sequential_read_bw_large,mixed-sequential_write_bw_large,mixed-sequential_read_bw_large,mixed-random_write_bw_large,mixed-random_read_bw_large,sensitivity2concurrency,sensitivity2randomness,sequentiality,SMALL_IO_HEAVINESS,MEDIUM_IO_HEAVINESS,LARGE_IO_HEAVINESS,READ_HEAVINESS,WRITE_HEAVINESS,SEQUENTIALITY,SCALE
240,0.7899626260730072,0.7115622260044356,0.8151858130283157,0.7755952414037154,0.0,0.0,0.0,0.0,0.0,0.5969043838075817,0.4030956161924183,,,,,,0.03664505601749257,
241,0.7246145707118112,0.692400845840425,0.839757310091722,0.76185711983014,0.0,0.0,0.0,0.0,0.0,0.6282580344287734,0.37174196557122663,,,,,,0.03379472414283879,
242,0.7763544208747889,0.7338284594357626,0.8349371871486219,0.805854311065163,0.0,0.0,0.0,0.0,0.0,0.6125173358038983,0.3874826641961016,,,,,,0.03522569674510015,
243,0.7986593170298822,0.6959801949559028,0.8557245024343191,0.8060006781055288,0.0,0.0,0.0,0.0,0.0,0.6261983647813858,0.3738016352186142,,,,,,0.033981966838055835,
244,0.8069703227127668,0.701740161947496,0.8436841834900087,0.7614180187090427,0.0,0.0,0.0,0.0,0.0,0.6000296783865026,0.3999703216134974,,,,,,0.036360938328499764,
245,0.8271283512807822,0.6914786734746506,0.8160619395786601,0.7707021356618661,0.0,0.0,0.0,0.0,0.0,0.59145050495259,0.40854949504741,,,,,,0.037140863186128185,
246,0.8957735037629914,0.7455959564701635,0.855441973025576,0.8030251658672061,0.0,0.0,0.0,0.0,0.0,0.5813333676565774,0.4186666323434226,,,,,,0.03806060294031115,
247,0.8616454767308906,0.7857981329619889,0.5090580640742453,0.5473534430530312,0.0,0.0,0.0,0.0,0.0,0.36863487333626255,0.6313651266637375,,,,,,0.05739682969670341,
248,0.7887646125228255,0.691076383516427,0.8937689423126316,0.8011131306057186,0.0,0.0,0.0,0.0,0.0,0.6430707028918531,0.3569292971081469,,,,,,0.03244811791892245,
249,0.819612608154001,0.6987755944092011,0.8819569299612449,0.7775628590855951,0.0,0.0,0.0,0.0,0.0,0.6172583263340914,0.3827416736659086,,,,,,0.034794697605991694,
250,0.915330818983907,0.7048738975707877,0.9493615976895372,0.7825689824155749,0.0,0.0,0.0,0.0,0.0,0.6127158476260158,0.3872841523739842,,,,,,0.035207650215816746,
251,0.8777077324777719,0.7312187322708753,0.935908631701512,0.8146270697503792,0.0,0.0,0.0,0.0,0.0,0.6221863647195622,0.37781363528043777,,,,,,0.03434669411640343,
252,0.7695895694318823,0.6875609881891795,0.8328167896668435,0.7880790530237762,0.0,0.0,0.0,0.0,0.0,0.6226822069399547,0.3773177930600453,,,,,,0.03430161755091321,
253,0.7346287352594844,0.67982670586415,0.8547085380958087,0.7310329622280398,0.0,0.0,0.0,0.0,0.0,0.6226745541113983,0.37732544588860173,,,,,,0.03430231326260016,
254,0.7554045428946875,0.6971210480169169,0.857451071043304,0.7587352405514517,0.0,0.0,0.0,0.0,0.0,0.6218161970656534,0.3781838029343466,,,,,,0.03438034572130424,
255,0.8260054268989881,0.7554737222136263,0.8725792366569065,0.8055838099525882,0.0,0.0,0.0,0.0,0.0,0.604183178996717,0.395816821003283,,,,,,0.03598334736393482,
256,0.7685212553543697,0.7047129815874982,0.8633984577889647,0.7358241668658371,0.0,0.0,0.0,0.0,0.0,0.6083861205964689,0.3916138794035311,,,,,,0.03560126176395737,
257,0.7771018994146458,0.6951838671411625,0.8643173918254824,0.7622925154565448,0.0,0.0,0.0,0.0,0.0,0.6193315700088811,0.38066842999111894,,,,,,0.03460622090828354,
258,0.8623281055344131,0.7207922017638868,0.9098474341192787,0.7905802619414197,0.0,0.0,0.0,0.0,0.0,0.6120926053447187,0.3879073946552813,,,,,,0.03526430860502557,
259,0.8529624383500861,0.7489958223735108,0.8817799923517291,0.7932908313092067,0.0,0.0,0.0,0.0,0.0,0.5971123785058889,0.40288762149411106,,,,,,0.036626147408555555,
260,0.7961847876171136,0.6930156274176079,0.9326723857468193,0.7917882532112743,0.0,0.0,0.0,0.0,0.0,0.650550318181791,0.349449681818209,,,,,,0.031768152892564454,
