,random_write_bw_large,random_read_bw_large,sequential_write_bw_large,sequential_read_bw_large,mixed-sequential_write_bw_large,mixed-sequential_read_bw_large,mixed-random_write_bw_large,mixed-random_read_bw_large,sensitivity2concurrency,sensitivity2randomness,sequentiality,SMALL_IO_HEAVINESS,MEDIUM_IO_HEAVINESS,LARGE_IO_HEAVINESS,READ_HEAVINESS,WRITE_HEAVINESS,SEQUENTIALITY,SCALE
40,0.5025970612830009,0.4339821548300584,0.5900695193575453,0.5472589529383647,0.0023448953111001518,0.0031765005509603096,0.014599714913081424,0.019724218431568498,0.11359010105445627,0.6053348440747721,0.39466515592522794,,,,,,0.03587865053865709,
88,0.005894158404013833,0.005089483727886923,0.17546845659035518,0.1627379159186199,0.002353209202614125,0.0031877629219709664,0.014629283194691743,0.019764165187282575,0.008323762421509971,0.5697022715587944,0.4302977284412056,,,,,,0.039117975312836874,
96,0.34242094305169213,0.3511743772241993,0.5007733885835288,0.5328556950674308,0.0,0.0,0.0,0.0,0.0,0.669105283240385,0.330894716759615,,,,,,0.03008133788723773,
97,0.3603297097121013,0.3459012842333282,0.49065369885218857,0.5334985983966324,0.0,0.0,0.0,0.0,0.0,0.656277279465081,0.343722720534919,,,,,,0.031247520048628998,
98,0.4042978309469768,0.3667729124761463,0.5292146823969909,0.5430698911881483,0.0,0.0,0.0,0.0,0.0,0.6503640767970847,0.3496359232029153,,,,,,0.031785083927537754,
99,0.3983930917965084,0.34783640208365574,0.48725193061762634,0.5445094758763032,0.0,0.0,0.0,0.0,0.0,0.6409156130191185,0.3590843869808815,,,,,,0.03264403518008014,
100,0.35747290816936017,0.3421218216514519,0.48542833170664884,0.5312808598229886,0.0,0.0,0.0,0.0,0.0,0.6554538366062972,0.34454616339370286,,,,,,0.03132237849033662,
101,0.38146048432513613,0.3674908453246687,0.5063554847805117,0.5093869444305489,0.0,0.0,0.0,0.0,0.0,0.626872601817428,0.373127398182572,,,,,,0.033920672562052,
102,0.34570097445261705,0.3672102738666254,0.4928711266359594,0.5361443216072954,0.0,0.0,0.0,0.0,0.0,0.6543524154321235,0.3456475845678764,,,,,,0.031422507687988765,
103,0.3824707749543492,0.34374954871318797,0.49565646706962774,0.5773494225912894,0.0,0.0,0.0,0.0,0.0,0.6776216055528995,0.3223783944471005,,,,,,0.029307126767918225,
104,0.3318026520129017,0.33237196348445,0.5095489232490311,0.5486244277326633,0.0,0.0,0.0,0.0,0.0,0.7038511627873499,0.29614883721265006,,,,,,0.02692262156478637,
105,0.3271949075891257,0.36755686213832595,0.5103194580001483,0.4946186953323736,0.0,0.0,0.0,0.0,0.0,0.6510964108897468,0.3489035891102532,,,,,,0.03171850810093211,
106,0.402133897639811,0.3495755325184383,0.4849317648670399,0.5619716196161477,0.0,0.0,0.0,0.0,0.0,0.647830783840954,0.352169216159046,,,,,,0.032015383287186,
107,0.3674495281328396,0.326434576306153,0.5043121407738452,0.5111359379255529,0.0,0.0,0.0,0.0,0.0,0.6590504215108172,0.34094957848918284,,,,,,0.03099541622628935,
108,0.3194402443811116,0.3295889421837124,0.4992294652488827,0.5334985983966324,0.0,0.0,0.0,0.0,0.0,0.6964449675472513,0.3035550324527488,,,,,,0.027595912041158983,
109,0.3601078553509566,0.3439331579761721,0.47099079353664036,0.49312352822382666,0.0,0.0,0.0,0.0,0.0,0.6190317749299621,0.3809682250700379,,,,,,0.034633475006367084,
110,0.4098066453914023,0.35733457114858946,0.5163838518746825,0.532916835729862,0.0,0.0,0.0,0.0,0.0,0.639459697439278,0.360540302560722,,,,,,0.03277639114188382,
111,0.38683618615287474,0.37520862344628403,0.4988356363760894,0.5723192135458064,0.0,0.0,0.0,0.0,0.0,0.6536634987543867,0.3463365012456134,,,,,,0.03148513647687395,
112,0.32870693038892773,0.3146815204497396,0.48066528541177944,0.5483298409045854,0.0,0.0,0.0,0.0,0.0,0.6987023000285192,0.3012976999714808,,,,,,0.02739069999740735,
113,0.3872594160110586,0.3481644231265151,0.4996375632837337,0.5184635536805752,0.0,0.0,0.0,0.0,0.0,0.6368864504591296,0.3631135495408704,,,,,,0.03301032268553367,
114,0.40819222827107193,0.3365537160245501,0.5409011261222695,0.5396441613446499,0.0,0.0,0.0,0.0,0.0,0.6722721603113286,0.32772783968867136,,,,,,0.029793439971697398,
115,0.3603262965680838,0.33570993862499354,0.5317117857570932,0.5015257374397625,0.0,0.0,0.0,0.0,0.0,0.6681181308642168,0.3318818691357832,,,,,,0.030171079012343928,
