,random_write_bw_large,random_read_bw_large,sequential_write_bw_large,sequential_read_bw_large,mixed-sequential_write_bw_large,mixed-sequential_read_bw_large,mixed-random_write_bw_large,mixed-random_read_bw_large,sensitivity2concurrency,sensitivity2randomness,sequentiality,SMALL_IO_HEAVINESS,MEDIUM_IO_HEAVINESS,LARGE_IO_HEAVINESS,READ_HEAVINESS,WRITE_HEAVINESS,SEQUENTIALITY,SCALE
384,0.8139536153728008,0.6687420702460158,0.9048503735666626,0.823916744945242,0.0,0.0,0.0,0.0,0.3854929943119862,0.6563847480155524,0.3436152519844477,,,,,,0.03123775018040434,
385,0.7670126456985852,0.6796307184486049,0.9081893574881708,0.7681694300393337,0.0,0.0,0.0,0.0,0.38703965705716226,0.6467445309461809,0.35325546905381905,,,,,,0.03211413355034719,
386,0.8243432257624111,0.746175666615091,0.9250497993755814,0.8229792547879622,0.0,0.0,0.0,0.0,0.2607219213394549,0.6326631581963402,0.3673368418036598,,,,,,0.033394258345787256,
387,0.8201382323327132,0.7676435092062511,0.8664777429610223,0.7859483935754132,0.0,0.0,0.0,0.0,0.3721783732522309,0.5929276736474582,0.40707232635254176,,,,,,0.037006575122958345,
388,0.8031407751250065,0.7020393006343805,0.9003869796750056,0.7661888431260294,0.0,0.0,0.0,0.0,0.3828532469199103,0.6234876014845097,0.3765123985154904,,,,,,0.034228399865044584,
389,0.7685144290663345,0.7530166589303213,0.89125471595806,0.7700647905747037,0.0,0.0,0.0,0.0,0.40249689579459696,0.6168853757591832,0.38311462424081677,,,,,,0.03482860220371062,
390,0.9106377459596907,0.7620403321470937,0.8867627837422875,0.7909211674531579,0.0,0.0,0.0,0.0,0.2567415681927598,0.5783854158429015,0.4216145841570985,,,,,,0.03832859855973623,
391,0.8888891922794683,0.7104791376553717,0.9105152309035803,0.7679767443153078,0.0,0.0,0.0,0.0,0.37510962536090153,0.5996136728110987,0.40038632718890127,,,,,,0.03639875701717284,
392,0.8168650272198236,0.7016328846253032,0.9845208129997773,0.7515706665629128,0.0,0.0,0.0,0.0,0.38996886893513855,0.643767193535433,0.35623280646456695,,,,,,0.032384800587687904,
393,0.8115371094083316,0.692664913095054,0.9704314423839773,0.7710078389740227,0.0,0.0,0.0,0.0,0.38736932645409167,0.6510713519492153,0.3489286480507848,,,,,,0.03172078618643498,
394,0.9469126405788694,0.680567331992367,0.9884220019063599,0.806462012194783,0.0,0.0,0.0,0.0,0.39811202456953676,0.6346615993967253,0.3653384006032747,,,,,,0.03321258187302498,
395,0.932389712783931,0.7129547681675178,0.9248528849391847,0.8013113745717837,0.0,0.0,0.0,0.0,0.3776746909809605,0.604714754485814,0.395285245514186,,,,,,0.03593502231947145,
396,0.7740505486629009,0.6872742276548559,0.8756984754827257,0.781718571383576,0.0,0.0,0.0,0.0,0.3830417217196472,0.6348914080747499,0.3651085919252501,,,,,,0.033191690175022735,
397,0.7643503933648481,0.6802516891020682,0.8585184043652221,0.7901281915888976,0.0,0.0,0.0,0.0,0.3850015093118799,0.6374401375324802,0.36255986246751976,,,,,,0.032959987497047254,
398,0.8064788299742308,0.7324132239929858,0.8596000068491978,0.7800399822877354,0.0,0.0,0.0,0.0,0.372254614469645,0.6031276486563784,0.39687235134362164,,,,,,0.036079304667601966,
399,0.8251248357424442,0.7003765021403889,0.9188598368749392,0.8094894013588049,0.0,0.0,0.0,0.0,0.3793783888345676,0.6405605859074821,0.3594394140925179,,,,,,0.03267631037204708,
400,0.7843480041640357,0.7066233431327041,0.9011061454427151,0.7751913424821998,0.0,0.0,0.0,0.0,0.26360105800119593,0.631801385245558,0.3681986147544421,,,,,,0.03347260134131292,
401,0.8221315084389987,0.687761101655578,0.8622711939864043,0.7611197263862719,0.0,0.0,0.0,0.0,0.3957110336981171,0.6067950207644269,0.3932049792355731,,,,,,0.03574590720323392,
402,0.8750215881359115,0.7571757181907267,0.9388480790854038,0.796025486392497,0.0,0.0,0.0,0.0,0.37787646127811964,0.6088189382948144,0.39118106170518563,,,,,,0.035561914700471424,
403,0.8281045104698194,0.7338800350714323,0.9029754056722772,0.8072031111333441,0.0,0.0,0.0,0.0,0.3753990023644747,0.6217977159079361,0.3782022840920639,,,,,,0.03438202582655127,
404,0.9106377459596907,0.6922192996028677,0.8671312705832662,0.7767254172850211,0.0,0.0,0.0,0.0,0.4034465678472259,0.5890276414963831,0.41097235850361685,,,,,,0.03736112350032881,
405,0.7963383790979061,0.7032482335344784,0.9841640839483342,0.777088555764916,0.0,0.0,0.0,0.0,0.39195620032242634,0.6600785896349689,0.33992141036503104,,,,,,0.030901946396821006,
406,0.8847456354420874,0.7543184279746249,0.9999999999999999,0.819283023831889,0.0,0.0,0.0,0.0,0.38018331207513933,0.6359670064759777,0.3640329935240223,,,,,,0.03309390850218385,
407,0.9928603853439596,0.7107328897828666,0.9829683281678966,0.804787128593635,0.0,0.0,0.0,0.0,0.378961199885435,0.6097827955364181,0.3902172044635818,,,,,,0.03547429131487108,
408,0.8151755209311057,0.6913260095930683,0.9124444216137851,0.7535975721598772,0.0,0.0,0.0,0.0,0.3854241305564646,0.6226853352883134,0.37731466471168656,,,,,,0.03430133315560787,
409,0.7694803488233186,0.6997555314869256,0.8320434010833148,0.7569251063940163,0.0,0.0,0.0,0.0,0.3795063341182902,0.6060866830743626,0.39391331692563736,,,,,,0.03581030153869431,
410,0.8212338515623666,0.731270307906545,0.8706643151087595,0.8083721947089242,0.0,0.0,0.0,0.0,0.25529823333078727,0.6136732072704286,0.3863267927295714,,,,,,0.035120617520870125,
411,0.8208481662883765,0.6947465057506834,0.9226154803285331,0.8117071399324489,0.0,0.0,0.0,0.0,0.37747040862216,0.6460952241099497,0.35390477589005026,,,,,,0.03217316144455003,
412,0.8326098605730669,0.7132167723967198,0.9064856195384782,0.7699573312286123,0.0,0.0,0.0,0.0,0.4018578941019897,0.6143050024841055,0.38569499751589453,,,,,,0.03506318159235405,
413,0.8117214191852825,0.6914394759915418,0.8572027876234996,0.7308328655146283,0.0,0.0,0.0,0.0,0.400292524243545,0.5949390816492963,0.40506091835070374,,,,,,0.036823719850063975,
414,0.8444602966022153,0.7097797720356904,0.9457914533426939,0.82977883754926,0.0,0.0,0.0,0.0,0.3795690583995263,0.6485651043261063,0.35143489567389374,,,,,,0.031948626879444886,
