,SMALL_READ,MEDIUM_READ,LARGE_READ,SMALL_WRITE,MEDIUM_WRITE,LARGE_WRITE,SMALL_IO,MEDIUM_IO,LARGE_IO,BYTES_READ,BYTES_WRITTEN,MD_HEAVINESS,READ_HEAVINESS,WRITE_HEAVINESS,SEQUENTIALITY,SCALE,count,app_id
0,,0.0,,,,,0.2169957012278797,0.19552818893137774,,0.2879531921866506,0.07383174517150255,0.052545501030698286,0.22030375349016104,0.03265331814984221,0.05200411132898006,0.23209515924856464,0.24397352891989393,0
1,,0.2932649215781846,,,,,0.29238313581414466,0.0,,0.34389535133283267,0.3833486058190067,0.0,0.26994738589863193,0.15449615932635732,0.2505346761625,0.3095978524876643,0.12985880497885657,1
2,,0.30624307760981473,,,,,0.39248496466916977,0.0,,0.3574406519290074,0.07383174517150255,0.0,0.3617059937836457,0.03265331814984221,0.05200411132898006,0.3095978524876643,0.12524786774016294,2
3,,0.0,,,,,0.11169486792092968,0.02213592129774942,,0.35034973119805835,0.38413476546686437,0.23940387833943982,0.20138037294183667,0.1959676969378445,0.18587048075236054,0.17726830170789734,0.12118642043146904,3
4,,0.3193826521332568,,,,,0.41178475874877785,0.0,,0.36751096999251254,0.3912950760020454,0.0,0.37948978646314097,0.16022341575663054,0.25983213145274775,0.3095978524876643,0.1202307857705999,4
5,,0.14725461761310246,,,,,0.26500008597789365,0.2374272841799957,,0.34538333046641556,0.3906607200839016,0.3034129219881143,0.26759489800656305,0.2450116567218612,0.22409164180713678,0.293514097070118,0.11349356141147239,5
6,,0.0,,,,,0.22279628695497847,0.2972777035285046,,0.3518443852986369,0.20992910994060154,0.04910181323930896,0.2878513382914578,0.09535008888217215,0.07515238867545636,0.23209515924856464,0.09297130706930741,6
7,,0.0,,,,,0.0,0.0,,0.0,0.43815514893719854,0.2018039691666245,0.0,0.20466922169707794,0.18585518550436922,0.15460781631238527,0.05303772367823781,7
